num,work_name,location,salary,work_year,educate,company_name,company_type,financing_conditions,company_size,city,nums
882,AI技术工程师,杭州·萧山区·钱江世纪城,30000,经验不限,大专,辛选集团,电子商务,不需要融资,1000-9999人,杭州,1
883,AI产品经理,杭州·滨江区·长河,30000,1-3年,博士,阿里巴巴集团,互联网,已上市,10000人以上,杭州,1
884,Golang 大模型AI应用后端开发,北京·东城区·交道口,21500,1-3年,本科,博良胜合,计算机服务,未融资,0-20人,北京,1
885,人工智能算法工程师,北京·顺义区·南法信,40000,7年以上,本科,北京阿法龙科技,智能硬件,A轮,20-99人,北京,1
886,AI大数据架构师,武汉·江夏区·关山,21500,5-7年,本科,百智诚远,计算机服务,未融资,20-99人,武汉,1
887,AI性能架构师,深圳,170000,1-3年,大专,某500强上市公司,移动互联网,已上市,10000人以上,深圳,1
888,人工智能架构师,广州,60000,3-5年,本科,某大型知名保险公司,保险,未融资,10000人以上,广州,1
889,急急急高级产品经理（AI软件方向）,成都,22500,3-5年,大专,某大型广告公司,广告/公关/会展,不需要融资,100-499人,成都,1
890,AI产品经理,北京·海淀区·苏州桥,12500,1-3年,硕士,狐獴暖心科技,生活服务,未融资,0-20人,北京,1
891,AI框架适配优化研发工程师,长沙·开福区·湘雅路,22500,7年以上,硕士,飞腾公司,电子/半导体/集成电路,不需要融资,1000-9999人,长沙,1
892,AI模型开发工程师,上海·普陀区·梅川路,45000,5-7年,大专,芯后智能,数据服务,未融资,20-99人,上海,1
893,人工智能产品经理,深圳·南山区·科技园,10000,5-7年,本科,深圳金智凌轩视讯...,通信/网络设备,未融资,20-99人,深圳,1
894,售前工程师（人工智能）,福州·鼓楼区·东街口,15500,5-7年,本科,捷通华声,互联网,C轮,100-499人,福州,1
895,ai产品经理,合肥,22500,1-3年,本科,某大型知名计算机软件上市公司,计算机软件,已上市,10000人以上,合肥,1
896,AI算法研究员-base北上深,上海,55000,经验不限,硕士,某知名企业,基金,不需要融资,100-499人,上海,1
897,图像AI算法实习/全职工程师,嘉兴,5500,3-5年,博士,嘉兴像景智能,电子/半导体/集成电路,A轮,0-20人,嘉兴,1
898,高级ai产品经理,北京·海淀区·中关村,32500,5-7年,博士,思图场景,互联网,B轮,100-499人,北京,1
899,ai产品经理,北京,72500,3-5年,本科,某500强上市公司,互联网,已上市,10000人以上,北京,1
900,直招--AI产品经理（知名企业 ）,广州,22500,3-5年,学历不限,某移动互联网公司,移动互联网,未融资,20-99人,广州,1
901,AI推理框架研发工程师,上海,47500,1-3年,本科,某大型电子公司,电子/半导体/集成电路,未融资,500-999人,上海,1
902,AI产品总监,北京,95000,1-3年,硕士,某大型计算机服务公司,计算机服务,未融资,100-499人,北京,1
903,AI Engineer（AI工程师）,南京·雨花台区·小行,20000,7年以上,本科,宝马诚迈,计算机软件,不需要融资,100-499人,南京,1
904,AI开发工程师,广州·天河区·体育中心,17500,经验不限,硕士,湖南拓维信创系统集成,计算机软件,未融资,1000-9999人,广州,1
905,AI数据审核（应届生亦可）,北京·海淀区·西北旺,12500,1-3年,本科,中软国际,计算机软件,已上市,10000人以上,北京,1
906,人工智能,济南·历城区·唐冶,10500,1-3年,博士,山东比亚科技,电力/热力/燃气/水利,不需要融资,100-499人,济南,1
907,机器学习游戏AI工程师-杭州,杭州,25000,7年以上,硕士,某500强上市公司,游戏,已上市,10000人以上,杭州,1
908,AI语音工程师,上海·普陀区·曹杨,37500,5-7年,本科,博星信息科技有限公司,电子商务,未融资,20-99人,上海,1
909,AI短视频编导,北京,25000,5-7年,博士,某大型互联网公司,互联网,天使轮,100-499人,北京,1
910,人工智能专家,北京,37500,1-3年,本科,某500强上市公司,互联网,已上市,10000人以上,北京,1
911,AI技术工程师,杭州·萧山区·钱江世纪城,30000,3-5年,本科,辛选集团,电子商务,不需要融资,1000-9999人,杭州,1
912,AI产品经理,杭州·滨江区·长河,30000,5-7年,学历不限,阿里巴巴集团,互联网,已上市,10000人以上,杭州,1
913,Golang 大模型AI应用后端开发,北京·东城区·交道口,21500,5-7年,硕士,博良胜合,计算机服务,未融资,0-20人,北京,1
914,人工智能算法工程师,北京·顺义区·南法信,40000,1-3年,大专,北京阿法龙科技,智能硬件,A轮,20-99人,北京,1
915,AI大数据架构师,武汉·江夏区·关山,21500,3-5年,本科,百智诚远,计算机服务,未融资,20-99人,武汉,1
916,AI性能架构师,深圳,170000,经验不限,本科,某500强上市公司,移动互联网,已上市,10000人以上,深圳,1
917,人工智能架构师,广州,60000,3-5年,大专,某大型知名保险公司,保险,未融资,10000人以上,广州,1
918,急急急高级产品经理（AI软件方向）,成都,22500,1-3年,本科,某大型广告公司,广告/公关/会展,不需要融资,100-499人,成都,1
919,AI产品经理,北京·海淀区·苏州桥,12500,3-5年,本科,狐獴暖心科技,生活服务,未融资,0-20人,北京,1
920,AI框架适配优化研发工程师,长沙·开福区·湘雅路,22500,经验不限,硕士,飞腾公司,电子/半导体/集成电路,不需要融资,1000-9999人,长沙,1
921,AI模型开发工程师,上海·普陀区·梅川路,45000,3-5年,学历不限,芯后智能,数据服务,未融资,20-99人,上海,1
922,人工智能产品经理,深圳·南山区·科技园,10000,3-5年,学历不限,深圳金智凌轩视讯...,通信/网络设备,未融资,20-99人,深圳,1
923,售前工程师（人工智能）,福州·鼓楼区·东街口,15500,1-3年,硕士,捷通华声,互联网,C轮,100-499人,福州,1
924,ai产品经理,合肥,22500,3-5年,硕士,某大型知名计算机软件上市公司,计算机软件,已上市,10000人以上,合肥,1
925,AI算法研究员-base北上深,上海,55000,3-5年,本科,某知名企业,基金,不需要融资,100-499人,上海,1
926,图像AI算法实习/全职工程师,嘉兴,5500,1-3年,大专,嘉兴像景智能,电子/半导体/集成电路,A轮,0-20人,嘉兴,1
927,高级ai产品经理,北京·海淀区·中关村,32500,3-5年,大专,思图场景,互联网,B轮,100-499人,北京,1
928,ai产品经理,北京,72500,3-5年,博士,某500强上市公司,互联网,已上市,10000人以上,北京,1
929,直招--AI产品经理（知名企业 ）,广州,22500,经验不限,本科,某移动互联网公司,移动互联网,未融资,20-99人,广州,1
930,AI推理框架研发工程师,上海,47500,3-5年,本科,某大型电子公司,电子/半导体/集成电路,未融资,500-999人,上海,1
931,AI产品总监,北京,95000,经验不限,大专,某大型计算机服务公司,计算机服务,未融资,100-499人,北京,1
932,AI Engineer（AI工程师）,南京·雨花台区·小行,20000,3-5年,本科,宝马诚迈,计算机软件,不需要融资,100-499人,南京,1
933,AI开发工程师,广州·天河区·体育中心,17500,5-7年,本科,湖南拓维信创系统集成,计算机软件,未融资,1000-9999人,广州,1
934,AI数据审核（应届生亦可）,北京·海淀区·西北旺,12500,5-7年,硕士,中软国际,计算机软件,已上市,10000人以上,北京,1
935,人工智能,济南·历城区·唐冶,10500,3-5年,学历不限,山东比亚科技,电力/热力/燃气/水利,不需要融资,100-499人,济南,1
936,机器学习游戏AI工程师-杭州,杭州,25000,3-5年,本科,某500强上市公司,游戏,已上市,10000人以上,杭州,1
937,AI语音工程师,上海·普陀区·曹杨,37500,经验不限,本科,博星信息科技有限公司,电子商务,未融资,20-99人,上海,1
938,AI短视频编导,北京,25000,1-3年,本科,某大型互联网公司,互联网,天使轮,100-499人,北京,1
939,人工智能专家,北京,37500,1-3年,本科,某500强上市公司,互联网,已上市,10000人以上,北京,1
940,AI技术工程师,杭州·萧山区·钱江世纪城,30000,1-3年,博士,辛选集团,电子商务,不需要融资,1000-9999人,杭州,1
941,AI产品经理,杭州·滨江区·长河,30000,经验不限,博士,阿里巴巴集团,互联网,已上市,10000人以上,杭州,1
942,Golang 大模型AI应用后端开发,北京·东城区·交道口,21500,1-3年,本科,博良胜合,计算机服务,未融资,0-20人,北京,1
943,人工智能算法工程师,北京·顺义区·南法信,40000,3-5年,大专,北京阿法龙科技,智能硬件,A轮,20-99人,北京,1
944,AI大数据架构师,武汉·江夏区·关山,21500,5-7年,学历不限,百智诚远,计算机服务,未融资,20-99人,武汉,1
945,AI性能架构师,深圳,170000,5-7年,大专,某500强上市公司,移动互联网,已上市,10000人以上,深圳,1
946,人工智能架构师,广州,60000,1-3年,学历不限,某大型知名保险公司,保险,未融资,10000人以上,广州,1
947,急急急高级产品经理（AI软件方向）,成都,22500,5-7年,博士,某大型广告公司,广告/公关/会展,不需要融资,100-499人,成都,1
948,AI产品经理,北京·海淀区·苏州桥,12500,3-5年,本科,狐獴暖心科技,生活服务,未融资,0-20人,北京,1
949,AI框架适配优化研发工程师,长沙·开福区·湘雅路,22500,5-7年,本科,飞腾公司,电子/半导体/集成电路,不需要融资,1000-9999人,长沙,1
950,AI模型开发工程师,上海·普陀区·梅川路,45000,7年以上,本科,芯后智能,数据服务,未融资,20-99人,上海,1
951,人工智能产品经理,深圳·南山区·科技园,10000,1-3年,本科,深圳金智凌轩视讯...,通信/网络设备,未融资,20-99人,深圳,1
952,售前工程师（人工智能）,福州·鼓楼区·东街口,15500,3-5年,博士,捷通华声,互联网,C轮,100-499人,福州,1
953,ai产品经理,合肥,22500,经验不限,本科,某大型知名计算机软件上市公司,计算机软件,已上市,10000人以上,合肥,1
954,AI算法研究员-base北上深,上海,55000,经验不限,本科,某知名企业,基金,不需要融资,100-499人,上海,1
955,图像AI算法实习/全职工程师,嘉兴,5500,5-7年,本科,嘉兴像景智能,电子/半导体/集成电路,A轮,0-20人,嘉兴,1
956,高级ai产品经理,北京·海淀区·中关村,32500,3-5年,学历不限,思图场景,互联网,B轮,100-499人,北京,1
957,ai产品经理,北京,72500,5-7年,本科,某500强上市公司,互联网,已上市,10000人以上,北京,1
958,直招--AI产品经理（知名企业 ）,广州,22500,5-7年,本科,某移动互联网公司,移动互联网,未融资,20-99人,广州,1
959,AI推理框架研发工程师,上海,47500,3-5年,本科,某大型电子公司,电子/半导体/集成电路,未融资,500-999人,上海,1
960,AI产品总监,北京,95000,1-3年,本科,某大型计算机服务公司,计算机服务,未融资,100-499人,北京,1
961,AI Engineer（AI工程师）,南京·雨花台区·小行,20000,1-3年,硕士,宝马诚迈,计算机软件,不需要融资,100-499人,南京,1
962,AI开发工程师,广州·天河区·体育中心,17500,7年以上,博士,湖南拓维信创系统集成,计算机软件,未融资,1000-9999人,广州,1
963,高级大数据分析师,焦作·山阳区·摩登街,6500,3-5年,硕士,焦作达成网络科技,电子商务,不需要融资,100-499人,焦作,1
964,大数据处理师,乌兰察布,5500,3-5年,本科,内蒙古泽宇远程网...,培训机构,未融资,20-99人,乌兰,1
965,大数据产品经理,红河哈尼族彝族自治州·弥勒市·湖泉片区,15500,1-3年,硕士,红河债消狮商务信...,其他行业,未融资,0-20人,红河,1
966,大数据中专老师（助教）,长治·潞州区·城西路沿线,6000,3-5年,硕士,山西一初科技有限公司,计算机服务,天使轮,100-499人,长治,1
967,大数据运维工程师,黔西南布依族苗族自治州·兴义市·桔山,13500,3-5年,博士,贵州禾尧科技有限公司,互联网,未融资,0-20人,黔西,1
968,大数据工程师,成都,12000,1-3年,硕士,勇心,互联网,未融资,20-99人,成都,1
969,大数据技术工程师,济南·历下区·浆水泉,11000,3-5年,大专,智恒集团,互联网,不需要融资,100-499人,济南,1
970,大数据运维工程师,潍坊·潍城区·和平路,5000,1-3年,学历不限,重庆软维科技有限公司,计算机软件,不需要融资,500-999人,潍坊,1
971,大数据讲师,南昌·西湖区·绳金塔,6500,经验不限,博士,宝德网络技术,培训机构,未融资,100-499人,南昌,1
972,大数据项目经理,娄底·娄星区·关家脑,12500,1-3年,硕士,臻牛科技,计算机软件,未融资,20-99人,娄底,1
973,阿里云云平台大数据运维工程师,芜湖·鸠江区·城东新区,15500,3-5年,本科,阿里云,互联网,不需要融资,10000人以上,芜湖,1
974,大数据总经理,贵阳·观山湖区·中天会展城B区,45000,7年以上,本科,氢企数据,其他专业服务,天使轮,20-99人,贵阳,1
975,大数据产品经理,珠海·香洲区·吉大,15000,7年以上,大专,东旭数字未来,信息安全,未融资,0-20人,珠海,1
976,计算机/软件/信息/网络/大数据类 专任教师,广州,8500,5-7年,本科,广州科技职业技术大学,院校,不需要融资,10000人以上,广州,1
977,大数据客服,贵阳·观山湖区·会展中心,6000,经验不限,本科,贵州创艺装饰,装修装饰,不需要融资,100-499人,贵阳,1
978,大数据负责人(大模型方预训练方向),北京·海淀区·西二旗,105000,5-7年,硕士,广联达,计算机软件,已上市,1000-9999人,北京,1
979,大数据讲师,重庆·南岸区·南坪,16500,3-5年,硕士,阳燃农业,食品/饮料/烟酒,未融资,0-20人,重庆,1
980,大数据 线上面试 年终2-4个月,北京,20000,3-5年,本科,某500强上市公司,计算机软件,不需要融资,10000人以上,北京,1
981,大数据总监（国企正编）,福州,25000,3-5年,硕士,某大型知名通信上市公司,通信/网络设备,已上市,10000人以上,福州,1
982,【全职远程居家】大数据架构师,西安·雁塔区·沣惠南路,11000,5-7年,本科,坦重晟,文化/体育/娱乐,不需要融资,100-499人,西安,1
983,大数据研发经理,南京·建邺区·江东,27500,3-5年,大专,江苏壳牌能源有限公司,石油/石化,不需要融资,10000人以上,南京,1
984,大数据开发,北京·西城区·金融街,20500,5-7年,本科,建广数科,计算机软件,未融资,1000-9999人,北京,1
985,资深大数据工程师,长沙·天心区·云塘理工,16000,5-7年,本科,同飞电力,计算机服务,不需要融资,100-499人,长沙,1
986,大数据分析师/AI训练师,郑州·管城回族区·郑州东站,6000,经验不限,硕士,乾火云,数据服务,未融资,20-99人,郑州,1
987,大数据ai交付工程师,成都·郫都区·红光镇,30000,1-3年,本科,华为成都,计算机软件,不需要融资,10000人以上,成都,1
988,大数据分析工程师,新余,4500,1-3年,本科,江西云百讯,计算机服务,未融资,500-999人,新余,1
989,大数据分析专员,常州·武进区·马杭镇,9000,3-5年,学历不限,常州市钟楼区大喜...,餐饮,未融资,100-499人,常州,1
